,annotator,label,stars,sentence1
6603,g_81,1,,"t I wondering'but positively want wouldn'whether that to., state ve been"
6604,g_81,1,,"##med. John hum, sang tune, and Mary the same"
6605,g_81,1,,"John., hum Marymed volumes equal at, and sang"
6606,g_81,1,,"to, Mary, Fred presented John which looked gave books and. Joan"
6607,g_81,1,,"beat beaten and Sox. were Red, teams by, The the different Giants"
6608,g_81,1,,"the Smith valuable to collection. and later donated loaned his a library of manuscripts, widow,"
6609,m_02,1,,witht the did you Which club winning? put hit
6610,m_02,1,,?t winning hit which With put did you club the
6611,m_02,1,,Ethel desk at. sitting her was
6612,m_02,0,*,sitting Ethel was The at desk. her
6613,m_02,0,*,at sittingccounta hernt desk. A was
6614,m_02,1,,The desk at sitting her accountant. was
6615,m_02,1,,our.ntsccounta every year audit finances A
6616,m_02,0,*,like tos I return my sort tax would. accountant an out
6617,m_02,1,,##s were back. the in office Some counting accountant quietly
6618,m_02,1,,? any to difference make my tax Would more accountants bill
6619,m_02,1,,. The salt spread truck
6620,m_02,1,,truck salt The the. spread
6621,m_02,1,,salts truck The. spread
6622,m_02,1,,one truck. less salt This that than spread
6623,m_02,0,*,. truck one spread fewer that salt This than
6624,m_02,1,,this fewer trucks on the There motorway are winter.
6625,m_02,1,,this less There on. winter the are motorway trucks
6626,m_02,0,*,his. The vanished watch Rabbit White
6627,m_02,1,,cats Dogs chase.
6628,m_02,0,*,. Dogs chase
6629,m_02,1,,##s Flora. cook
6630,m_02,1,,##smetur. cook meals Flora go
6631,m_02,1,,kitchen into mouse. dead carrying Sunday on morning shot cat a the The
6632,m_02,1,,##unt mouse theered The a into kitchen cat. dead sa carrying
6633,m_02,1,,Maiithsie. to her drove Wednesdayside Morning Le from on car
6634,m_02,1,,On drove. toith Morningsie from car Le her Wednesday Maiside
6635,m_02,1,,on carith Le Wednesday. to Maisieside Morning her from drove
6636,m_02,1,,##unt room into. the Jeevesered sa
6637,m_02,0,*,sa Je Intoeredunteves. the room
6638,m_02,1,,roomunt Into the Je saevesered.
6639,m_02,1,,##eves sa room Je Which did?unt intoered
6640,m_02,1,,##unt did sa Into which roomevesered? Je
6641,m_02,1,,to the Barbara handed Tuesday Alan. on results
6642,m_02,1,,maths cakes pupils gave Margaret The in class. this to every
6643,m_02,1,,to given C everyakes in were class Friday Margarets. the math this by pupils
6644,m_02,1,,This parcel. heavy very is
6645,m_02,1,,This very heavy parcel yesterday. delivered was
6646,m_02,1,,"Very heavy parcel!, this"
6647,m_02,1,,What parcel heavy very this is is.
6648,m_02,1,,##aw this chains with. We the fell murdered
6649,m_02,1,,##aw chains. we theed this With fell murder
6650,m_02,1,,the Barbara intriguing on. results the examination of latest handed Alan Tuesday to
6651,m_02,1,,them Alan. to handed Tuesday on Barbara
6652,m_02,1,,is parcel This large heavy very.
6653,m_02,1,,This is so. heavy small and this is parcel packet large very
6654,m_02,1,,##ting the knit is in lounge Vera.
6655,m_02,1,,there. Vera knit isting
6656,m_02,1,,coming is Mr '. Grandma s Cha school to tomorrowlky
6657,m_02,1,,. tomorrow is Grandma coming here
6658,m_02,1,,cat the kitchen The in. was sleeping
6659,m_02,1,,intorot cat t. The kitchen theted
6660,m_02,1,,cheese the of out The jumped. box mouse
6661,m_02,1,,. box cheese mouse the out was The
6662,m_02,1,,. cat in trot kitchen Theted the
6663,m_02,1,,t. The catted inrot
6664,m_02,1,,. jumped mouse out The
6665,m_02,1,,##rrier The b te theurg attackedlar.
6666,m_02,1,,##urg'te. b savage The anklesdlar therrier s
6667,m_02,1,,b therrier s savaged ankles te andurg attackedurg thelar thelar The b 'rrier. te
6668,m_02,1,,##d the's attackedrrier b blar ankles teurglar savage The.urg and the
6669,m_02,1,,Did wealthy for his piano? man the buy thatan secret young ficée
6670,m_02,1,,boughtcée piano secret that his? Whoan for fi
6671,m_02,1,,wealthy? did thecée for fian What secret his buy man young
6672,m_02,1,,piano? buy the man wealthy that did Who young for
6673,m_02,1,,bought fian secret wealthy his man Thecée that young piano.
6674,m_02,1,,##cée wealthy secret by That. the piano bought was man young fi hisan for
6675,m_02,1,,"love t the. I like I buty just p brand'port the donlum,"
6676,m_02,1,,the Frank. piano Jane for bought
6677,m_02,1,,the piano Jane Frank. bought
6678,m_02,1,,for piano bought was by The Jane Frank.
6679,m_02,1,,for Jane bought piano. Frank The
6680,m_02,1,,the for Frank buy piano? Jane Did
6681,m_02,1,,the Frank? Did Jane buy piano
6682,m_02,1,,by piano the bought for Jane Was? Frank
6683,m_02,1,,buy What did for? Jane Frank
6684,m_02,1,,bought. for Jane Frank something
6685,m_02,1,,buy Frank for Jane. Did something
6686,m_02,1,,Frank did for. Jane buy What
6687,m_02,1,,chased dog the children The.
6688,m_02,1,,dog saved no for cooks. the The scrap
6689,m_02,1,,the cakesed the kitchen in night last Sarah. devour
6690,m_02,1,,Knight.ed Mr despairley
6691,m_02,1,,Miss Bates slighted Emma.
6692,m_02,1,,upset Jane Fairfax. seemed
6693,m_02,1,,an.chair Wood arm inhouse Mr sat
6694,m_02,1,,Mr. drawing walkedley into room the Knight
6695,m_02,1,,his handed Elton. carriage wife into Mr the
6696,m_02,1,,Emma to advice bad. Harriet gave
6697,m_02,1,,would thieves into Hartley Mr. Knight that suggested breakfield
6698,m_02,1,,##inessby'un Will s Mariannepp forough blamed Eleanor.ha
6699,m_02,1,,' Mariannepp Eleanorough un. onhaby blamed Williness s
6700,m_02,1,,##queduct. a The this built Romans
6701,m_02,1,,value variable calculate The the computer of the will.
6702,m_02,1,,the killed objections These. proposal
6703,m_02,0,*,sitting Lecturer desk her at was.
6704,m_02,1,,vehicles. much Too damages salt
6705,m_02,0,*,salt damaged are vehicles by. Too much
6706,m_02,0,*,salt many damages. Too vehicles
6707,m_02,1,,are. by damaged vehicles salt Too many
6708,m_02,1,,gave to Jane Fairfax. piano Churchill Frank a
6709,m_02,1,,by was Fairfax given. Frank Churchill to piano Jane A
6710,m_02,1,,eloped W withick Lydia.ham
6711,m_02,1,,onter. for Bates chat Miss hours can
6712,m_02,1,,Fanny loved Edmund Crawford Fanny Henry. but loved
6713,m_02,1,,##ley D Bingy Mr became Arc persuaded or of Mr Mr Jane '. tired
6714,m_02,1,,that.ick W had Elizabethham met she regretted
6715,m_02,1,,haunted feared that Abbey Catherine was. the
6716,m_02,1,,dismay Elliott Anne. Captain conversation in with That Mr wased
6717,m_02,1,,the that was to Fanny she by idea delighted a could.scribe library sub
6718,m_02,1,,that be proposal Who the up the committee thought? abolished
6719,m_02,1,,which cottage. Dash Mrs was The accepted small ratherwood
6720,m_02,1,,was Marianne The who. Willby gentleman savedough
6721,m_02,1,,Thornton The is Lacey that. we liked building in
6722,m_02,1,,was loved proposal his It but Captain who who. Anne first Elliott rejected Wentworth
6723,m_02,1,,roadist is reported blockeder Hill that at by A Bunk snow. motor has the
6724,m_02,1,,we Labrador kitchen The food on the all the. which table ate left
6725,m_02,1,,you stored folder which documents the the Show in me.
6726,m_02,1,,gave like. book me the that I you
6727,m_02,1,,I the in. love residence the food of they halls cook
6728,m_02,1,,is. the at B road Hillerunk blocked has A motor reportedist
6729,m_02,1,,. Tower idea might the am demo Apple I the they delightedtonlish at
6730,m_02,1,,.wood Dash The small cottage very was Mrs accepted which
6731,m_02,1,,Bath Street just seen Mu in Mrs. Elliott Anne hasgrave
6732,m_02,1,,Anne stayed has Elliott Re. where discovered Nurseook
6733,m_02,1,,awayook. Mrs run plannede suspected that to R Nurse with Clay
6734,m_02,1,,. father Anne astonished her
6735,m_02,1,,married her father Wentworth astonished Anne. Captain That
6736,m_02,1,,imagined the. Walter scene Sir Elliott
6737,m_02,1,,he imagined. that was still Walter Elliott Sir handsome
6738,m_02,1,,Lydia withoped Yesterday Wickham. el
6739,m_02,1,,yesterday elhamickoped. Lydia W with
6740,m_02,1,,",. W to Lydia Brighton with went she Whenhamick eloped"
6741,m_02,1,,went when she Wham. Lydiaick el to withoped Brighton
6742,m_02,1,,the lo. therry army bys commuter travelled of strike Because
6743,m_02,1,,because therry travelled lo army of Thes. strike by commuter
6744,m_02,1,,"bus Because drivers commuter were strike on by thesrry. army travelled the, lo"
6745,m_02,1,,travelled The because commuter were strike ons drivers army the by busrry lo.
6746,m_02,1,,Arcnet married Ben Mr D hey Although '. Mrs disliked Elizabeth
6747,m_02,1,,"Mrs dislike of Beny'Mr. spite his Arc married, of Innet D Elizabeth"
6748,m_02,1,,"##house,field have Wood left Emma been unhappy Mr had. would If Hart"
6749,m_02,1,,letter Elliott Anne Captain? to Did write a Wentworth
6750,m_02,1,,Anne a Elliott.rite to letter W
6751,m_02,0,*,"to, love Marianne Because refused did.byough Will she"
6752,m_02,0,*,"##field wouldhouse Emma be unhappy If. Hart, did leave Mr Wood"
6753,m_02,0,*,"return ill Fanny When Tom did. she found veryram, Bert"
6754,m_02,0,*,The accept which cottage Mrs was small Dash ratherwood did.
6755,m_02,0,*,haunted Catherine was. Abbey the feared that
6756,m_02,1,,Mr library The wonderednet had who Ben in his girls. received
6757,m_02,1,,wondering meet the at you did conference who We. were
6758,m_02,1,,Norris in said She that Aunt came.
6759,m_02,1,,came the into. said room She Aunt that Norris
6760,m_02,0,*,at moment in The Aunt. that was came person Norris who
6761,m_02,0,*,", Aunt Fanny Norris Because came. stopped talking in"
6762,m_02,0,*,"talking Aunt in stopped, came Norris Fanny When."
6763,m_02,0,*,"came room, into talking Because the Aunt stopped. Norris Fanny"
6764,m_02,0,*,"stopped the Norris Aunt talking Fanny,. room When into came"
6765,m_02,1,,so had Sir. been offended Thomas Never
6766,m_02,0,*,was offended Sir The he. who person been Thomas never had so
6767,m_02,0,*,"even never, Because Mr been. Sir Thomas offended left so Yates had"
6768,m_02,0,*,"never had so. Thomas Yates been When offended left Sir Mr,"
6769,m_02,1,,"habit ate, he Dr? Jones too rich didn 'ually t food much"
6770,m_02,0,*,"died he because'too Dr food rich t didn? Jones realised much ate he that We,"
6771,m_02,0,*,didn was. t The person'too ate Dr who rich he food much
6772,m_02,0,*,"ate Jones much ofy too he a didn, Because died food Dr richpop.lex'he t"
6773,m_02,0,*,"'y died. live Jonespop Mary alex Dr went t he, with his Crawford When didn to wife of"
6774,m_02,1,,because in. Fanny talking stopped Norris Aunt came
6775,m_02,0,*,Aunt came Fanny. stopped Because talking Norris in
6776,m_02,1,,been. left so Sir had never offended Mr because Thomas Yates
6777,m_02,0,*,"had Yates Sir Mr. left Because been, never so Thomas offended"
6778,m_02,0,*,Fanny stopped when talking. came Aunt Norris in
6779,m_02,0,*,. in When Norris stopped Fanny talking Aunt came
6780,m_02,0,*,Norris talking Aunt. came although Fanny continued in
6781,m_02,0,*,"talking came Aunt Although continued Fanny., Norris in"
6782,m_02,1,,when Aunt Norris Fanny talking. stopped in came had just
6783,m_02,1,,Mary. Fanny talking to regretted
6784,m_02,1,,wanted. Fanny Henry to marry
6785,m_02,1,,"upstairs to Mrs having takennet. Ben the Mr proposed Bing others,ley"
6786,m_02,1,,##urg All Collins Lady Bo. de praise is Mr does
6787,m_02,1,,Durgy de persuade Mr Arc to. to re Elizabeth'tried Ladynounce Bo
6788,m_02,1,,have. married Edmund wanted returned before to Henry Fanny
6789,m_02,1,,to. having Fanny talked regretted Mary
6790,m_02,1,,Lady doing is praising What de is Collins Bourg Mr.
6791,m_02,0,*,being regretted to talking Fanny. Mary
6792,m_02,0,*,All Mr has praised Collins Lady is doneurg have de Bo.
6793,m_02,1,,to be to. allowed Maria wanted Julia perform play a and
6794,m_02,1,,horse wanted able ride be to Fanny. to Edmund a
6795,m_02,0,*,Henry Fanny wanted. possibly to marry
6796,m_02,1,,Mary loved to. Fanny talking
6797,m_02,1,,"door Slam., the ran he the downming steps"
6798,m_02,0,*,country He the was. well knowing
6799,m_02,1,,"be these apples. delicious, will When ripe"
6800,m_02,1,,##s tiger. prey at hunt The night
6801,m_02,1,,. the Prime Fiona hoped to Minister meet
6802,m_02,1,,a cake Arthur b toake tried.
6803,m_02,1,,Arthur a. b persuaded to Fionaake cake
6804,m_02,1,,wanted Susan Jane German study. to
6805,m_02,1,,##teda to and chat the Stub.bsyal Jonathan went A to ball
6806,m_02,0,*,##teda to ball Jonathanbs and A the toyal. went chatub St
6807,m_02,1,,##ub toa St by. andtedbs ball A was went chat to Jonathanyal the
6808,m_02,1,,Me All Beatles torle the Park came.
6809,m_02,1,,Beatlesrle. to Park all The came Me
6810,m_02,1,,. Jane were and Elizabeth home Both at
6811,m_02,1,,home were both Jane Elizabeth at. and
6812,m_02,1,,Larry. hunted all fox thees
6813,m_02,0,*,thees all Larry fox hunted.
6814,m_02,0,*,foxes hunted Larry the all.
6815,m_02,1,,the both. George houses built
6816,m_02,0,*,. houses the built both George
6817,m_02,0,*,. houses both the built George
6818,m_02,1,,.es were the Larry hunted All fox by
6819,m_02,1,,Augusta happened blamed. for herself what
6820,m_02,1,,moment checking documents very at this. is Elizabeth These
6821,m_02,1,,Louise cup broke. the
6822,m_02,1,,. the car drove Alison
6823,m_02,1,,bread. the chewed Martha
6824,m_02,1,,was. The broken cup Louise by
6825,m_02,1,,The Alison car. by was driven
6826,m_02,1,,Martha by bread was chewed. The
6827,m_02,1,,by all were These of marched over the fields Europe armies.
6828,m_02,1,,go a girl to she is How? if out does someone to chat not
6829,m_02,1,,of the. these All fields over Europe armies marched
6830,m_02,1,,the necklace back diamonda.yal sent A
6831,m_02,1,,the.a necklace diamond back sent Ayal
6832,m_02,1,,diamondyal A. sent the her necklacea cousin
6833,m_02,0,*,cousin necklace. the sent A diamond backyal hera
6834,m_02,1,,Onegin to Tatiana wrote.
6835,m_02,1,,a Jane for bought Frank piano.
6836,m_02,1,,Jane to a. letter Lucy sent
6837,m_02,1,,a Lucy sent. letter Jane
6838,m_02,1,,the mines sent plan company senior. new The China mining help engineers to its
6839,m_02,0,*,. picture this Raphael experts The attributed
6840,m_02,0,*,##ed forward letter the.ifred Win I
6841,m_02,0,*,##man the a manager The. presented fore gold watch
6842,m_02,0,*,ball John Kick the.
6843,m_02,0,*,The. play as this critics Shakespearecribe
6844,m_02,1,,to send? book did Who John a
6845,m_02,1,,whom a book John send? To did
6846,m_02,1,,to did place? you What travel
6847,m_02,1,,? what To you place did travel
6848,m_02,1,,? What place the send book John did
6849,m_02,0,*,by book Who the. John sent was
6850,m_02,0,*,What sent book by was place John the?
6851,m_02,1,,this best would students book the he give. Only to
6852,m_02,0,*,give Only book. the would he this students best
6853,m_02,1,,by Only he Glasgow would train go. to
6854,m_02,0,*,travel Glasgow. by train he Only would
6855,m_02,1,,It best to the he gives is this that. students book
6856,m_02,0,*,is gives It best students book. this he the
6857,m_02,1,,is Ireland going he. that is to It
6858,m_02,0,*,that Ireland is. It he is going
6859,m_02,1,,the her story He. whole told
6860,m_02,1,,She him. the told whole story
6861,m_02,1,,hand The of rejected plan other out she.
6862,m_02,1,,from vase the. all got that had The brought way broken Sheila
6863,m_02,1,,should. The banned out be was plan of traffic rejected hand that
6864,m_02,1,,the too and offmming did Le Le cliffmming Norman. William so jumped
6865,m_02,1,,Le and did offmming. cliff jumped so the William Le Normanmming
6866,m_02,1,,couldn'marry could Harriet Mr Knight Emma. but tley
6867,m_02,1,,Martin What Harriet did was. marry Mr
6868,m_02,1,,Mr Martin didry Mar. what Harriet was
6869,m_02,1,,Miss Emmaley. Mr annoyed Bates Knight insulted and
6870,m_02,1,,s. Harrietwooned
6871,m_02,1,,as book. boring isishingtonly The
6872,m_02,1,,some wishes you ask know awkward we questions all The love. Ethel and to
6873,m_02,1,,can Golfers be company. good
6874,m_02,1,,with Enthus.tic be larges hand golfer goodpsias canica company
6875,m_02,1,,cans the company enthusiastic hole met. be at good I golfer These nineteenth that
6876,m_02,0,*,. has aer Golf who powerful training is swing pretty in
6877,m_02,1,,the spaghetti. Me atemo
6878,m_02,1,,##na. Meag liked lasmo
6879,m_02,1,,Emma made her. Harriet friend
6880,m_02,1,,##cheui were. q and I The cooking
6881,m_02,1,,an mother a. the mess Erik mademel her kitchena and oet
6882,m_02,1,,. London to went Bill on Monday
6883,m_02,1,,Bill. London on to Monday went
6884,m_02,1,,near lives My. Strasbourg brother
6885,m_02,1,,brother Near my Strasbourg. lives
6886,m_02,1,,with planted garden last He November. roses the
6887,m_02,1,,November last roses He planted. garden with the
6888,m_02,1,,theit. baby chewed Thecu bis
6889,m_02,1,,is The. heavy baby
6890,m_02,1,,baby was didew ch bi.itcu thes the What
6891,m_02,1,,##s. bi The chewingit the wascu baby
6892,m_02,1,,Chew the bicuit!s
6893,m_02,1,,Surrey in isfield House Hart.
6894,m_02,1,,Knightley to Mr Kingston rode.
6895,m_02,1,,Marianne. and from Eleanor travelled Shropshire
6896,m_02,1,,to gave Frank Jane piano Fairfax a.
6897,m_02,1,,a Fairfax from received piano Frank Jane.
6898,m_02,1,,The window smashed a the hammer with thief.
6899,m_02,1,,Captain Mrs. Smith the property for Wentworth recovered
6900,m_02,1,,a was broken The hammer by. window
6901,m_02,1,,St Wren s'built. Paul Cathedral
6902,m_02,1,,onob wood of piecehan the burnt. Si a pattern
6903,m_02,1,,The dog a. hole in lawn dug the
6904,m_02,1,,stood vase. on the The table the hall in
6905,m_02,1,,mothergen the'I vase s hermo. to took
6906,m_02,1,,Imo the.gen broke vase
6907,m_02,1,,answer the. knows Sue
6908,m_02,1,,The is. Sue known answer to
6909,m_02,1,,##opping Jim happily. logs was ch
6910,m_02,1,,back left she at when still was when ch Margaret. logs Jim andopping got was it
6911,m_02,1,,logs Jim enthusiasticallyopping ch was.
6912,m_02,1,,##ates save to comrades Captain O order died. his in
6913,m_02,1,,arch the the tower of weight This. supports
6914,m_02,1,,arch. support the does this is of the tower What weight
6915,m_02,1,,supporting is arch tower of weight the. This the
6916,m_02,1,,dimensional. simultaneous playing six three of chess is games The computer
6917,m_02,1,,##ers killed the The intense. climb cold
6918,m_02,1,,the were killed intense climb colders The by.
6919,m_02,1,,killed cold intenseers climb the The. were with
6920,m_02,1,,key door the Catrion this opened witha.
6921,m_02,1,,with visa the passportss The. are
6922,m_02,1,,to Andrew Sally the with party went.
6923,m_02,1,,lo. white made strong flour Alan withaf the
6924,m_02,1,,concrete wall. The builders the with made blocks
6925,m_02,1,,in garden roses the The gardener planted.
6926,m_02,1,,garden It was. garden theer planted in that roses the
6927,m_02,1,,garden is It the gardener. planted the that with roses
6928,m_02,1,,Roses theer certain in to garden be planted garden by. are the
6929,m_02,1,,be by The toer with certain garden is roses the garden planted.
6930,m_02,1,,. Helen for scarf Jim a to Margaret sent
6931,m_02,1,,was happened home What. went they
6932,m_02,0,*,. knew was What they parents happened his
6933,m_02,0,*,theory are We knowing this.
6934,m_02,1,,' They say believing re. everything you
6935,m_02,1,,here land be You. the ll round soon all'owning
6936,m_02,1,,she all. was What her did mail friends e -
6937,m_02,0,*,What was theory. she did this know
6938,m_02,0,*,What she cold. was be did very
6939,m_02,0,*,the she land What. was own round did all here
6940,m_02,1,,. for Harriet Emma talked hours to
6941,m_02,1,,for dog chased days The. cat the
6942,m_02,1,,the story told. Emma Harriet whole
6943,m_02,1,,. caught the cat dog The
6944,m_02,1,,##aver The. a dam built be
6945,m_02,1,,piano Anne the the tune on. played
6946,m_02,1,,Jane the piano playing was.
6947,m_02,1,,played the. piano Jane
6948,m_02,1,,the was knocking Tess at. door
6949,m_02,1,,Tess the knocked door. at
6950,m_02,1,,. Churchill street crossing was Frank the
6951,m_02,1,,visiting Emma is. Jane
6952,m_02,1,,visits Jane. Emma
6953,m_02,1,,at door Tess knocking is the.
6954,m_02,1,,Tess. knocks at door the
6955,m_02,1,,street is Churchill. crossing Frank the
6956,m_02,1,,Frank. the crosses Churchill street
6957,m_02,1,,Valencia next Real play Sunday.
6958,m_02,1,,leave I. Paris week for next
6959,m_02,0,*,on Tuesday er. volcanoupts The
6960,m_02,1,,arrived The has. Minister
6961,m_02,1,,six'I at been. for ve hours work
6962,m_02,1,,Do Sound Haveub visited youtful? ever
6963,m_02,1,,. was an There yesterday attack
6964,m_02,1,,by andits were those. Harriet attacked band Emma
6965,m_02,1,,Harriet and yesterday attacked band. Those Emmaits
6966,m_02,1,,smashed. deliberately was The vase
6967,m_02,1,,. sheep scrap infected with gotie The
6968,m_02,1,,were rival group fans by. deliberately The provoked a
6969,m_02,1,,. The provoked deliberately fans got group rival by a
6970,m_02,1,,shot. got accidentally Six students
6971,m_02,1,,dozen. get a used Some or a year gifts so times
6972,m_02,1,,' t I'reading you m Can see?
6973,m_02,1,,in. go hunting Autumn People the
6974,m_02,1,,spent cooking yesterday. We
6975,m_02,1,,Sherrods buys Ha for.
6976,m_02,1,,I ch sawops he and.
6977,m_02,1,,wash.es This sweater well
6978,m_02,1,,reads. book well This
6979,m_02,1,,cars very sold. week These quickly last
6980,m_02,1,,for. years to take Mersey will clean It the
6981,m_02,1,,jumping. The well is course
6982,m_02,1,,bomb One guide.'and crashed didn t
6983,m_02,1,,here'Fiona clock 5 by may be o.
6984,m_02,1,,"by we can clock the o go If 5 to here, is. Fiona'party"
6985,m_02,1,,Fiona got'a It high time job. s
6986,m_02,0,*,s. high It gets'Fiona time a job
6987,sgww85,1,,liar Pat is a either stupid. or
6988,sgww85,1,,Pat of proud a is it Republican. and
6989,sgww85,1,,healthy of. is and sound Pat mind
6990,sgww85,1,,or either asleep at is office the Pat.
6991,sgww85,1,,remark was very in and. rude taste That a bad
6992,sgww85,1,,of a influence under drugs is either. l orunatic Sandy the
6993,sgww85,1,,. an chances my get am to invitation optimistic hoping about and I
6994,sgww85,1,,an to authority subject am neither on as portray trying. I one myself this nor
6995,sgww85,1,,illusion meant was recommended nor Pat under for neither what. abouts any that promotion
6996,sgww85,1,,a. has and become conservative Pat banker very
6997,sgww85,1,,very and in rude bad. that taste consider a remark I
6998,sgww85,1,,Chicago movie of the in was. The scene
6999,sgww85,0,*,was that The in I wrote and Chicago scene movie of. the
7000,sgww85,1,,. sang John beautifully
7001,sgww85,1,,. sangol car John a
7002,sgww85,0,*,.ol and a car beautifully John sang
7003,sgww85,1,,danced and Sandy sang. Kim
7004,sgww85,1,,. Sandy and met Kim
7005,sgww85,1,,sang by Sandy accompanied was and Kim.
7006,sgww85,0,*,my The many i. bull brother was arritating and
7007,sgww85,0,*,##rri i Soontating bull. a again startedy shouting and
7008,sgww85,1,,banker. was Kim a
7009,sgww85,1,,. quite was competent Dana
7010,sgww85,1,,was zone Leslie. flood the in
7011,sgww85,1,,to Lou talking Ronnie was.
7012,sgww85,1,,was a. prize given Jean
7013,sgww85,1,,a. become Pat Republican has
7014,sgww85,1,,conservative. quite became Gerry
7015,sgww85,0,*,Connie that opinion we should become. of the has get out
7016,sgww85,0,*,Tracy. became awarded prize a
7017,sgww85,0,*,to talking colleagues become will. Chris
7018,sgww85,1,,quite republican a became. and Pat conservative
7019,sgww85,0,*,and that weapons nuclear become place the of Europe a republican in must opinion has. we Tracy
7020,sgww85,0,*,and. their to trying became change Chris quite conservative minds
7021,sgww85,0,*,a. became a Gerry prize republican awarded and
7022,sgww85,1,,walked and care. great with slowly We
7023,sgww85,1,,Tuesday on to leave or tomorrow. They wanted
7024,sgww85,1,,"Saturdays national., holiday alternate open are, We and any on"
7025,sgww85,1,,cats Kim beatsates dog alien. and his
7026,sgww85,1,,beat alien hisates cats and dog Kim.
7027,sgww85,1,,and dog cats Kimated his beats alien.
7028,sgww85,1,,beat cats his and Kim dog alien.ated
7029,sgww85,0,*,beaten alien Kim cats hisated dog and.
7030,sgww85,0,*,Kim his dogates beating and alien. cats
7031,sgww85,0,*,his. and Kim to beat alien catsated dog
7032,sgww85,0,*,beaten. alien his cats Kimates and dog
7033,sgww85,1,,went studentported un'Whichre? s grades
7034,sgww85,1,,themselves pictures. found of They
7035,sgww85,0,*,? bother Hilary talking you my to say did Who would
7036,sgww85,1,,did? Who talking you to would my bother say
7037,sgww85,1,,did file Which reading without article? Terry
7038,sgww85,1,,read Robin hate books did? Which and
7039,sgww85,0,*,to talk Robin and Which books read Chris did?
7040,sgww85,0,*,read books and did Robin talk Which to Chris?
7041,sgww85,0,*,did Who? visit and Robin
7042,sgww85,1,,other each Kim talked. to to They and
7043,sgww85,1,,hated. friends and his He himself
7044,sgww85,1,,and They other wary themselves were of. each of
7045,sgww85,1,,asked would which. and along teachers which They get students together
7046,sgww85,1,,team and whose the We every. on up had mother called father whose played man
7047,sgww85,1,,whiskey bought. store went to the I and some
7048,sgww85,1,,' dress and s ruined now She her gone.
7049,sgww85,1,,try. got that ve and'I find to screw
7050,sgww85,1,,. whiskey buys some goes She and
7051,sgww85,1,,some and I have whiskey. bought gone
7052,sgww85,1,,buy and will whiskey some go I.
7053,sgww85,1,,some. buy whiskey try and will I
7054,sgww85,0,*,and buys I some. whiskey gone have
7055,sgww85,0,*,your the not. go buying whiskey is solution To to problem and
7056,sgww85,0,*,bought. whiskey I some and go will
7057,sgww85,0,*,buy. whiskey tried some I and
7058,sgww85,0,*,whiskey and I buying was trying some.
7059,sgww85,0,*,I? did What you say went and get
7060,sgww85,0,*,got I say did What go you? and
7061,sgww85,1,,went some store bought whiskey. to I and I the
7062,sgww85,1,,screw find and got I ve. that to'' try got ve to I
7063,sgww85,1,,the. and bought both some to went store whiskey I
7064,sgww85,1,,ve I. and that screw find try both got'to
7065,sgww85,1,,I whiskey the and to the store. bought which went's Here
7066,sgww85,1,,now and she has dress Which ruined? gone
7067,sgww85,1,,The. frame door I'find holds which try to ve the got to the screw and
7068,sgww85,1,,or in get. I ourselves Americans trouble we Either myself will
7069,sgww85,1,,or Either willc. you ininate ourselvesrim I
7070,sgww85,1,,##rim may.cinate in You ourselves I and
7071,sgww85,1,,##eramp the British p and. Americans ourselves We
7072,sgww85,1,,.elves British ander you yours You pamp Americans
7073,sgww85,1,,##elves. yours You in British will you get trouble Americans or
7074,sgww85,1,,have yourselves. Kerrydon and You oute
7075,sgww85,1,,##elves Kerry.jured per You or yours have
7076,sgww85,1,,happy. the seem The girls boys and
7077,sgww85,0,*,girls. The the happy and boys seems
7078,sgww85,1,,are going the Either girls there. the to or boys be
7079,sgww85,1,,Swan the and Professor students meetingg park. in The areson
7080,sgww85,1,,pro the going graduate to are Eithergctor students. the Swan exam Professorson or
7081,sgww85,1,,to going the parade or is Dana Either Lee. lead
7082,sgww85,1,,are and Terry Kim. happy
7083,sgww85,0,*,to boys there going the girls or be Either the. is
7084,sgww85,0,*,Professor in park is students The meeting Swan. andsong the
7085,sgww85,0,*,or going Swang. Professor the the to exam proctor students is graduate Eitherson
7086,sgww85,1,,lead Either going are. Dana the to or parade Lee
7087,sgww85,1,,"go.. Kim likes Lee Sandy to Rome and to try Leslie, to"
7088,sgww85,1,,"##e Pat Bern try go to to to., wanted to and. Chris go Rome Rome to to"
7089,sgww85,1,,"store Kim. the then and went, to Lou"
7090,sgww85,1,,"by but car. others people by, bike go Some"
7091,sgww85,1,,"cheese bag, like. others cream Some people butels"
7092,sgww85,1,,"On eats Terry meat,. on,, vegetables only weekdays and weekends vegetables but"
7093,sgww85,0,*,", tea and, coffee. 30 drinks at Mary 11 : 10 at John"
7094,sgww85,1,,"books Mary Sue records and, the the birthday at for her gave to John. Christmas to"
7095,sgww85,1,,"about, and talked the his thesis John Erich politics to dean supervisor. to department his about"
7096,sgww85,1,,"nut healthy a of A just relax businessman wine a, a to,.rt and, glass drink willini remain to health ma"
7097,sgww85,0,*,"., 12 Bill at at left John and 11"
7098,sgww85,1,,"the John library his 11, at and left. at office 12"
7099,sgww85,1,,"in fire 12 at, A aman. at policeman, 11 walked and"
7100,sgww85,1,,"dinner ago this and to days, the,., afternoon we movies to went Two out"
7101,sgww85,1,,". a and this table on,, lamp a put radio they On, table that"
7102,sgww85,0,*,t'and Sue see John Bill didn Mary.
